"","season","date","league_id","league","team1","team2","spi1","spi2","prob1","prob2","probtie","proj_score1","proj_score2","importance1","importance2","score1","score2","xg1","xg2","nsxg1","nsxg2","adj_score1","adj_score2","reg_season","after_covid","is_VAR"
"114",2016,"2017-04-12",1975,"Mexican Primera Division Torneo Clausura","Club América","Necaxa",45.56,35.51,0.5366,0.1941,0.2693,1.6,0.86,NA,NA,1,0,1.24,0.38,1.15,0.5,1.05,0,0,0,0
"115",2016,"2017-04-12",1975,"Mexican Primera Division Torneo Clausura","Pachuca","Morelia",43.69,37.91,0.4973,0.2211,0.2815,1.47,0.91,NA,NA,0,0,1.52,1.5,1.68,0.93,0,0,0,0,0
"116",2016,"2017-04-12",1975,"Mexican Primera Division Torneo Clausura","Atlas","Pumas Unam",41.01,43.5,0.4225,0.3107,0.2668,1.59,1.38,NA,NA,1,1,1.49,1.88,1.7,1.66,1.05,1.05,0,0,0
"117",2016,"2017-04-13",1975,"Mexican Primera Division Torneo Clausura","Toluca","Cruz Azul",42.48,40.1,0.464,0.2473,0.2886,1.38,0.97,NA,NA,0,2,1.16,1.18,0.73,0.95,0,1.86,0,0,0
"118",2016,"2017-04-15",1975,"Mexican Primera Division Torneo Clausura","Chiapas FC","Tijuana",29.86,44.62,0.2483,0.4787,0.273,1.18,1.54,NA,NA,1,2,2.25,0.77,2.05,1.08,1.05,2.1,0,0,0
"119",2016,"2017-04-15",1975,"Mexican Primera Division Torneo Clausura","Morelia","León",38.21,41.05,0.4057,0.3115,0.2828,1.43,1.21,NA,NA,1,2,1,2,1,2,1.05,2.1,0,0,0
"120",2016,"2017-04-15",1975,"Mexican Primera Division Torneo Clausura","Atlas","Santos Laguna",40.66,43.15,0.4177,0.3091,0.2732,1.51,1.3,NA,NA,1,1,1.65,0.75,1.05,1.34,1.05,1.05,0,0,0
"121",2016,"2017-04-15",1975,"Mexican Primera Division Torneo Clausura","Veracruz","Necaxa",32.15,35.09,0.4135,0.2958,0.2906,1.36,1.19,NA,NA,0,1,0,1,0,1,0,1.05,0,0,0
"122",2016,"2017-04-15",1975,"Mexican Primera Division Torneo Clausura","Tigres UANL","Pumas Unam",47.55,43.83,0.4863,0.2368,0.2769,1.52,0.98,NA,NA,4,0,1.52,1.09,1.75,0.96,4.08,0,0,0,0
"123",2016,"2017-04-15",1975,"Mexican Primera Division Torneo Clausura","Pachuca","Guadalajara",43.19,41.9,0.451,0.2566,0.2925,1.34,0.96,NA,NA,0,0,1.09,0.43,1.25,0.67,0,0,0,0,0
"124",2016,"2017-04-15",1975,"Mexican Primera Division Torneo Clausura","Club América","Querétaro",45.77,35.91,0.534,0.1956,0.2704,1.59,0.85,NA,NA,1,0,1.21,1.62,1.12,1.49,1.05,0,0,0,0
"125",2016,"2017-04-16",1975,"Mexican Primera Division Torneo Clausura","Toluca","Monterrey",40.67,49.48,0.3534,0.3622,0.2844,1.3,1.34,NA,NA,1,1,1.69,0.65,1.37,0.52,1.05,1.05,0,0,0
"126",2016,"2017-04-16",1975,"Mexican Primera Division Torneo Clausura","Puebla","Cruz Azul",36.19,41.84,0.3806,0.3354,0.2839,1.34,1.3,NA,NA,2,1,0.38,0.33,0.88,0.72,2.1,1.05,0,0,0
"127",2016,"2017-04-21",1975,"Mexican Primera Division Torneo Clausura","Tijuana","Toluca",44.06,41.15,0.4703,0.2507,0.279,1.47,1.05,NA,NA,2,0,1.02,0.36,1.33,0.6,1.75,0,0,0,0
"128",2016,"2017-04-22",1975,"Mexican Primera Division Torneo Clausura","Cruz Azul","Guadalajara",41.24,41.79,0.4304,0.2713,0.2982,1.28,0.98,NA,NA,2,1,1.53,0.29,1.96,0.84,2.1,1.05,0,0,0
"129",2016,"2017-04-22",1975,"Mexican Primera Division Torneo Clausura","Querétaro","Chiapas FC",36.3,30.43,0.5021,0.2213,0.2766,1.59,0.99,NA,NA,2,2,1.6,0.54,1.78,1.05,2.1,2.1,0,0,0
"130",2016,"2017-04-22",1975,"Mexican Primera Division Torneo Clausura","Atlas","Pachuca",40.54,42.96,0.4138,0.2924,0.2939,1.28,1.09,NA,NA,1,0,0.86,0.49,0.92,0.98,1.05,0,0,0,0
"131",2016,"2017-04-22",1975,"Mexican Primera Division Torneo Clausura","Monterrey","Tigres UANL",48.87,49.73,0.415,0.2946,0.2904,1.32,1.1,NA,NA,1,0,0.56,0.23,1.06,0.84,1.05,0,0,0,0
"132",2016,"2017-04-22",1975,"Mexican Primera Division Torneo Clausura","León","Puebla",42.52,36.72,0.5032,0.2409,0.2559,1.79,1.19,NA,NA,1,0,0.42,0.73,1.11,1.32,1.05,0,0,0,0
"133",2016,"2017-04-22",1975,"Mexican Primera Division Torneo Clausura","Necaxa","Morelia",36.4,36.89,0.4262,0.2726,0.3011,1.3,0.99,NA,NA,2,1,0.66,1.02,1.16,0.4,2.1,1.05,0,0,0
"134",2016,"2017-04-23",1975,"Mexican Primera Division Torneo Clausura","Pumas Unam","Veracruz",41.77,30.69,0.5554,0.1966,0.248,1.9,1.06,NA,NA,0,2,0.35,1.63,0.79,1.01,0,1.71,0,0,0
"135",2016,"2017-04-23",1975,"Mexican Primera Division Torneo Clausura","Santos Laguna","Club América",43.18,45.27,0.4159,0.299,0.2851,1.36,1.16,NA,NA,2,1,2.06,0.41,2.88,0.63,2.1,1.05,0,0,0
"136",2016,"2017-04-28",1975,"Mexican Primera Division Torneo Clausura","Veracruz","Monterrey",32.68,49.2,0.2401,0.49,0.2698,1.15,1.57,NA,NA,1,0,0.85,0.49,0.61,1.09,1.05,0,0,0,0
"137",2016,"2017-04-29",1975,"Mexican Primera Division Torneo Clausura","Chiapas FC","Santos Laguna",30.68,44.82,0.2623,0.4695,0.2682,1.26,1.61,NA,NA,2,2,2.19,1.28,1.55,1.49,2.1,2.1,0,0,0
"138",2016,"2017-04-29",1975,"Mexican Primera Division Torneo Clausura","Morelia","Pumas Unam",36.53,39.46,0.402,0.3199,0.2781,1.49,1.28,NA,NA,4,0,2.07,0.89,0.75,1.22,3.55,0,0,0,0
"139",2016,"2017-04-29",1975,"Mexican Primera Division Torneo Clausura","Tigres UANL","Tijuana",49.06,45.06,0.4824,0.2306,0.2871,1.4,0.88,NA,NA,3,0,0.86,0.41,1.56,1.35,3.15,0,0,0,0
"140",2016,"2017-04-29",1975,"Mexican Primera Division Torneo Clausura","Pachuca","Cruz Azul",42.38,42.32,0.4336,0.2617,0.3047,1.24,0.9,NA,NA,2,2,1.2,1.17,1.32,0.94,2.1,2.1,0,0,0
"141",2016,"2017-04-29",1975,"Mexican Primera Division Torneo Clausura","Guadalajara","León",40.83,42.27,0.4247,0.292,0.2833,1.42,1.15,NA,NA,1,1,1.5,0.76,1.35,1.31,1.05,1.05,0,0,0
"142",2016,"2017-04-29",1975,"Mexican Primera Division Torneo Clausura","Club América","Atlas",43.81,40.9,0.4702,0.2486,0.2812,1.46,1.01,NA,NA,1,2,1.59,0.78,1.37,0.72,1.05,2.1,0,0,0
"143",2016,"2017-04-30",1975,"Mexican Primera Division Torneo Clausura","Toluca","Querétaro",40.03,36.13,0.4775,0.2363,0.2862,1.44,0.95,NA,NA,1,2,1.84,1.68,0.96,0.97,1.05,2.1,0,0,0
"144",2016,"2017-04-30",1975,"Mexican Primera Division Torneo Clausura","Puebla","Necaxa",36.74,36.78,0.4481,0.2646,0.2872,1.39,1.1,NA,NA,0,1,1.29,0.1,2.59,0.13,0,1.05,0,0,0
"145",2016,"2017-05-06",1975,"Mexican Primera Division Torneo Clausura","Querétaro","Tigres UANL",37.37,50.58,0.2812,0.4232,0.2956,1.03,1.28,NA,NA,1,5,0.92,1.27,0.88,1.47,1.05,5.06,0,0,0
"146",2016,"2017-05-06",1975,"Mexican Primera Division Torneo Clausura","León","Cruz Azul",42.35,42.78,0.4367,0.2841,0.2792,1.45,1.17,NA,NA,1,2,2.01,1.47,1.81,1.72,1.05,2.1,0,0,0
"147",2016,"2017-05-06",1975,"Mexican Primera Division Torneo Clausura","Monterrey","Morelia",48.27,38.58,0.5299,0.2043,0.2658,1.64,0.92,NA,NA,1,2,1.94,0.96,2.01,0.33,1.05,2.1,0,0,0
"148",2016,"2017-05-06",1975,"Mexican Primera Division Torneo Clausura","Club América","Pachuca",43.11,42.23,0.4466,0.2558,0.2977,1.28,0.94,NA,NA,2,3,1.57,2.74,1.82,1.2,2.1,3.15,0,0,0
"149",2016,"2017-05-06",1975,"Mexican Primera Division Torneo Clausura","Atlas","Chiapas FC",41.67,31.46,0.5421,0.201,0.2569,1.79,0.99,NA,NA,0,1,0.86,1.64,1.36,1.54,0,1.05,0,0,0
"150",2016,"2017-05-06",1975,"Mexican Primera Division Torneo Clausura","Necaxa","Guadalajara",36.59,40.7,0.3827,0.3089,0.3084,1.18,1.03,NA,NA,0,0,0.79,0.58,1.29,1.05,0,0,0,0,0
"151",2016,"2017-05-06",1975,"Mexican Primera Division Torneo Clausura","Tijuana","Veracruz",43.59,33.3,0.5434,0.1939,0.2627,1.68,0.92,NA,NA,1,0,0.57,0.25,1.04,0.39,1.05,0,0,0,0
"152",2016,"2017-05-07",1975,"Mexican Primera Division Torneo Clausura","Pumas Unam","Puebla",37.39,36.79,0.4568,0.2781,0.2651,1.64,1.31,NA,NA,0,1,0.54,1.01,1.94,1.17,0,1.05,0,0,0
"153",2016,"2017-05-07",1975,"Mexican Primera Division Torneo Clausura","Santos Laguna","Toluca",44.1,38.9,0.4943,0.2344,0.2713,1.57,1.05,NA,NA,2,2,2.28,0.34,1.37,0.72,2.1,2.1,0,0,0
"154",2016,"2017-05-10",1975,"Mexican Primera Division Torneo Clausura","Tigres UANL","Monterrey",53,47.59,0.4964,0.2239,0.2797,1.47,0.9,NA,NA,4,1,1.96,0.52,0.51,0.65,3.68,1.05,1,0,0
"155",2016,"2017-05-10",1975,"Mexican Primera Division Torneo Clausura","Santos Laguna","Toluca",44.29,38.85,0.4962,0.2357,0.2681,1.61,1.08,NA,NA,1,4,1.49,2.03,2.47,0.8,1.05,3.52,1,0,0
"156",2016,"2017-05-11",1975,"Mexican Primera Division Torneo Clausura","Morelia","Tijuana",39.33,43.64,0.3915,0.3211,0.2873,1.33,1.2,NA,NA,1,0,1.12,0.24,0.63,1,1.05,0,1,0,0
"157",2016,"2017-05-11",1975,"Mexican Primera Division Torneo Clausura","Atlas","Guadalajara",39.96,40.7,0.4328,0.2742,0.2931,1.32,1.05,NA,NA,1,0,1.3,0.4,0.79,1.08,1.05,0,1,0,0
"158",2016,"2017-05-13",1975,"Mexican Primera Division Torneo Clausura","Monterrey","Tigres UANL",46.34,54.51,0.3461,0.3641,0.2899,1.21,1.27,NA,NA,0,2,0.59,0.4,1.12,0.43,0,2.1,1,0,0
"159",2016,"2017-05-13",1975,"Mexican Primera Division Torneo Clausura","Toluca","Santos Laguna",40.87,42.48,0.4296,0.2994,0.271,1.56,1.29,NA,NA,1,3,0.36,3.32,0.35,1.99,1.05,3.15,1,0,0
"160",2016,"2017-05-14",1975,"Mexican Primera Division Torneo Clausura","Guadalajara","Atlas",40.13,40.35,0.4308,0.2707,0.2985,1.3,0.97,NA,NA,1,0,1.06,0.76,1.36,1.29,1.05,0,1,0,0
"161",2016,"2017-05-14",1975,"Mexican Primera Division Torneo Clausura","Tijuana","Morelia",42.96,39.74,0.4734,0.2427,0.2839,1.43,0.98,NA,NA,2,0,1.56,0.48,1.72,0.76,1.84,0,1,0,0
"162",2016,"2017-05-18",1975,"Mexican Primera Division Torneo Clausura","Toluca","Guadalajara",38.31,40.41,0.4183,0.2823,0.2994,1.25,1.04,NA,NA,1,1,0.94,1.79,0.9,1.09,1.05,1.05,1,0,0
"163",2016,"2017-05-18",1975,"Mexican Primera Division Torneo Clausura","Tigres UANL","Tijuana",55.39,44.21,0.5347,0.19,0.2753,1.53,0.75,NA,NA,2,0,1.65,0.08,1.24,0.27,2.1,0,1,0,0
"164",2016,"2017-05-21",1975,"Mexican Primera Division Torneo Clausura","Guadalajara","Toluca",40.99,37.72,0.4672,0.2403,0.2926,1.39,0.91,NA,NA,1,1,0.51,0.77,0.44,1.02,1.05,1.05,1,0,0
"165",2016,"2017-05-21",1975,"Mexican Primera Division Torneo Clausura","Tijuana","Tigres UANL",42.9,56.5,0.2878,0.4128,0.2994,1.01,1.24,NA,NA,0,2,0.53,0.94,1.52,0.32,0,1.58,1,0,0
"166",2016,"2017-05-25",1975,"Mexican Primera Division Torneo Clausura","Tigres UANL","Guadalajara",57.11,40.12,0.5692,0.1529,0.2779,1.5,0.55,NA,NA,2,2,1.27,1.25,1.49,0.58,2.1,2.1,1,0,0
"167",2016,"2017-05-28",1975,"Mexican Primera Division Torneo Clausura","Guadalajara","Tigres UANL",41.58,56.11,0.2787,0.418,0.3033,0.97,1.21,NA,NA,2,1,0.4,1.26,0.5,1.57,2.1,1.05,1,0,0
"168",2017,"2017-07-21",1952,"Mexican Primera Division Torneo Apertura","Morelia","Monterrey",39.47,47.38,0.3585,0.3544,0.2871,1.25,1.26,NA,NA,0,0,0.31,1.57,0.65,1.06,0,0,0,0,0
"169",2017,"2017-07-21",1952,"Mexican Primera Division Torneo Apertura","Tijuana","Cruz Azul",43.29,44.87,0.4166,0.2872,0.2962,1.29,1.04,NA,NA,0,2,0.79,1.93,0.84,1.1,0,1.78,0,0,0
"170",2017,"2017-07-22",1952,"Mexican Primera Division Torneo Apertura","Club América","Querétaro",43.95,38.42,0.4953,0.2321,0.2726,1.54,0.98,NA,NA,0,1,0.78,1.05,1.03,0.39,0,1.05,0,0,0
"171",2017,"2017-07-22",1952,"Mexican Primera Division Torneo Apertura","Lobos de la BUAP","Santos Laguna",28.93,45.59,0.2727,0.4561,0.2711,1.12,1.54,NA,NA,2,2,NA,NA,NA,NA,NA,NA,0,0,0
"172",2017,"2017-07-22",1952,"Mexican Primera Division Torneo Apertura","Tigres UANL","Puebla",53.47,39.1,0.5856,0.1571,0.2573,1.65,0.73,NA,NA,5,0,1.98,1.25,0.93,1.02,5.25,0,0,0,0
"173",2017,"2017-07-22",1952,"Mexican Primera Division Torneo Apertura","León","Atlas",43.57,42.15,0.4453,0.2712,0.2834,1.42,1.06,NA,NA,0,3,1.98,1.69,1.64,0.83,0,3.15,0,0,0
"174",2017,"2017-07-22",1952,"Mexican Primera Division Torneo Apertura","Guadalajara","Toluca",44.67,41.19,0.4715,0.2389,0.2896,1.4,0.92,NA,NA,0,0,0.63,0.65,0.97,0.77,0,0,0,0,0
"175",2017,"2017-07-23",1952,"Mexican Primera Division Torneo Apertura","Pumas Unam","Pachuca",39.43,46.39,0.361,0.3569,0.282,1.29,1.3,NA,NA,1,0,0.51,0.71,0.78,0.93,1.05,0,0,0,0
"176",2017,"2017-07-23",1952,"Mexican Primera Division Torneo Apertura","Veracruz","Necaxa",36.03,38.05,0.4015,0.285,0.3135,1.17,0.95,NA,NA,0,2,1.55,0.94,2.16,0.58,0,2.1,0,0,0
"177",2017,"2017-07-28",1952,"Mexican Primera Division Torneo Apertura","Puebla","Morelia",37.36,38.64,0.4161,0.2934,0.2905,1.33,1.08,NA,NA,1,1,0.74,0.55,1.29,1.09,1.05,1.05,0,0,0
"178",2017,"2017-07-28",1952,"Mexican Primera Division Torneo Apertura","Atlas","Pumas Unam",44.14,39.66,0.4859,0.2398,0.2743,1.52,1,NA,NA,2,1,0.93,1.24,1.55,0.89,2.1,1.05,0,0,0
"179",2017,"2017-07-29",1952,"Mexican Primera Division Torneo Apertura","Querétaro","Lobos de la BUAP",39.39,29.66,0.5427,0.1935,0.2637,1.62,0.87,NA,NA,0,4,1.35,1.01,0.94,0.83,0,3.68,0,0,0
"180",2017,"2017-07-29",1952,"Mexican Primera Division Torneo Apertura","Cruz Azul","Guadalajara",46.78,43.99,0.4512,0.2452,0.3036,1.29,0.88,NA,NA,1,1,0.29,0.45,0.72,0.51,1.05,1.05,0,0,0
"181",2017,"2017-07-29",1952,"Mexican Primera Division Torneo Apertura","Monterrey","Veracruz",47.85,35.17,0.5657,0.1739,0.2604,1.64,0.8,NA,NA,1,0,0.72,0.18,0.61,0.83,1.05,0,0,0,0
"182",2017,"2017-07-29",1952,"Mexican Primera Division Torneo Apertura","Pachuca","Club América",45.86,42.73,0.464,0.2428,0.2932,1.36,0.92,NA,NA,0,2,1.59,0.68,1.76,0.79,0,2.1,0,0,0
"183",2017,"2017-07-29",1952,"Mexican Primera Division Torneo Apertura","Necaxa","Tijuana",38.95,41.34,0.4057,0.2799,0.3144,1.17,0.93,NA,NA,1,0,0.95,0.49,0.88,0.98,1.05,0,0,0,0
"184",2017,"2017-07-30",1952,"Mexican Primera Division Torneo Apertura","Toluca","León",41.48,41.69,0.4375,0.2804,0.2821,1.42,1.09,NA,NA,3,1,2.63,1.92,1.04,1.16,3.15,1.05,0,0,0
"185",2017,"2017-07-30",1952,"Mexican Primera Division Torneo Apertura","Santos Laguna","Tigres UANL",44.96,55.56,0.3227,0.4012,0.2762,1.24,1.43,NA,NA,1,1,0.8,1.02,1.24,1.01,1.05,1.05,0,0,0
"186",2017,"2017-08-04",1952,"Mexican Primera Division Torneo Apertura","Morelia","Santos Laguna",38.79,45,0.3809,0.3349,0.2842,1.32,1.23,NA,NA,1,1,1.81,0.59,2.26,1.17,1.05,1.05,0,0,0
"187",2017,"2017-08-04",1952,"Mexican Primera Division Torneo Apertura","Tijuana","Monterrey",40.82,47.58,0.3645,0.3312,0.3043,1.16,1.11,NA,NA,0,3,0.55,2.73,1.31,1.43,0,2.9,0,0,0
"188",2017,"2017-08-05",1952,"Mexican Primera Division Torneo Apertura","Lobos de la BUAP","Pachuca",32.51,44.59,0.3082,0.3998,0.292,1.1,1.31,NA,NA,3,2,NA,NA,NA,NA,NA,NA,0,0,0
"189",2017,"2017-08-05",1952,"Mexican Primera Division Torneo Apertura","Tigres UANL","Querétaro",55.34,36.42,0.6335,0.1296,0.237,1.79,0.67,NA,NA,1,1,1.39,1.24,1.57,0.42,1.05,1.05,0,0,0
"190",2017,"2017-08-05",1952,"Mexican Primera Division Torneo Apertura","León","Cruz Azul",40.85,46.17,0.3754,0.3404,0.2842,1.31,1.25,NA,NA,2,2,1.09,1.18,1.32,1.46,2.1,2.1,0,0,0
"191",2017,"2017-08-05",1952,"Mexican Primera Division Torneo Apertura","Club América","Pumas Unam",43.99,39.62,0.4852,0.2397,0.275,1.52,0.99,NA,NA,2,1,2.44,0.79,0.91,0.77,2.1,1.05,0,0,0
"192",2017,"2017-08-05",1952,"Mexican Primera Division Torneo Apertura","Guadalajara","Necaxa",44.39,39.28,0.4718,0.2076,0.3206,1.21,0.71,NA,NA,2,2,1.4,0.99,1.48,0.73,2.1,2.1,0,0,0
"193",2017,"2017-08-06",1952,"Mexican Primera Division Torneo Apertura","Toluca","Atlas",42.56,44.22,0.4156,0.2933,0.2911,1.33,1.08,NA,NA,3,2,2.61,0.76,1.38,1.05,3.15,2.1,0,0,0
"194",2017,"2017-08-06",1952,"Mexican Primera Division Torneo Apertura","Veracruz","Puebla",35.15,37.12,0.4151,0.2928,0.2922,1.32,1.07,NA,NA,2,0,0.84,0.52,0.83,1.38,2.1,0,0,0,0
"195",2017,"2017-08-11",1952,"Mexican Primera Division Torneo Apertura","Puebla","Tijuana",36.26,38.36,0.4079,0.2987,0.2934,1.3,1.08,NA,NA,1,1,1.88,1.17,1.22,0.59,1.05,1.05,0,0,0
"196",2017,"2017-08-11",1952,"Mexican Primera Division Torneo Apertura","Atlas","Club América",43.43,44.5,0.4207,0.2909,0.2884,1.35,1.09,NA,NA,0,1,1.43,1.26,0.95,0.66,0,1.05,0,0,0
"197",2017,"2017-08-12",1952,"Mexican Primera Division Torneo Apertura","Cruz Azul","Toluca",46.36,43.72,0.4651,0.254,0.2809,1.46,1.01,NA,NA,0,0,0.66,0.1,1.22,0.57,0,0,0,0,0
"198",2017,"2017-08-12",1952,"Mexican Primera Division Torneo Apertura","Querétaro","Morelia",37.31,39.32,0.4072,0.2964,0.2964,1.28,1.06,NA,NA,2,1,1.7,1.18,1.38,0.74,2.1,1.05,0,0,0
"199",2017,"2017-08-12",1952,"Mexican Primera Division Torneo Apertura","Monterrey","Guadalajara",50.27,44.18,0.4865,0.2208,0.2927,1.38,0.85,NA,NA,4,1,3.37,0.79,2.02,0.55,4.19,1.05,0,0,0
"200",2017,"2017-08-12",1952,"Mexican Primera Division Torneo Apertura","Pachuca","Tigres UANL",43.06,54.39,0.3178,0.3872,0.295,1.11,1.27,NA,NA,2,1,1.29,1.69,1.12,1.04,2.1,1.05,0,0,0
"201",2017,"2017-08-12",1952,"Mexican Primera Division Torneo Apertura","Necaxa","León",39.84,40.82,0.4333,0.2793,0.2875,1.37,1.06,NA,NA,0,3,1.02,1.49,2.19,1.25,0,2.16,0,0,0
"202",2017,"2017-08-13",1952,"Mexican Primera Division Torneo Apertura","Pumas Unam","Lobos de la BUAP",39.16,34.43,0.4924,0.2479,0.2597,1.66,1.12,NA,NA,2,0,1.5,0.58,0.77,0.71,1.26,0,0,0,0
"203",2017,"2017-08-13",1952,"Mexican Primera Division Torneo Apertura","Santos Laguna","Veracruz",44.43,35.91,0.5187,0.2155,0.2658,1.61,0.95,NA,NA,2,3,1.46,1,1.43,0.88,2.1,3.15,0,0,0
"204",2017,"2017-08-18",1952,"Mexican Primera Division Torneo Apertura","Morelia","Pachuca",38.68,43.91,0.3778,0.3229,0.2993,1.25,1.13,NA,NA,1,2,0.65,1.68,1.28,1.19,1.05,2.1,0,0,0
"205",2017,"2017-08-18",1952,"Mexican Primera Division Torneo Apertura","Tijuana","Santos Laguna",38.23,43.33,0.3881,0.3302,0.2818,1.38,1.26,NA,NA,2,0,0.56,1.54,0.77,1.75,2.1,0,0,0,0
"206",2017,"2017-08-19",1952,"Mexican Primera Division Torneo Apertura","Lobos de la BUAP","Club América",33.77,45.22,0.3105,0.4009,0.2887,1.16,1.36,NA,NA,2,3,NA,NA,NA,NA,NA,NA,0,0,0
"207",2017,"2017-08-19",1952,"Mexican Primera Division Torneo Apertura","Cruz Azul","Atlas",45.99,42.49,0.4649,0.2404,0.2947,1.39,0.92,NA,NA,2,1,1.09,0.46,1.27,1.09,2.1,1.05,0,0,0
"208",2017,"2017-08-19",1952,"Mexican Primera Division Torneo Apertura","Tigres UANL","Pumas Unam",53.7,39.69,0.578,0.1648,0.2573,1.7,0.78,NA,NA,2,0,2.2,1,1.75,0.72,1.88,0,0,0,0
"209",2017,"2017-08-19",1952,"Mexican Primera Division Torneo Apertura","Veracruz","Querétaro",37.14,38.04,0.4213,0.286,0.2928,1.36,1.07,NA,NA,1,1,0.49,0.89,0.43,1.39,1.05,1.05,0,0,0
"210",2017,"2017-08-19",1952,"Mexican Primera Division Torneo Apertura","León","Monterrey",42.67,52.93,0.3282,0.3989,0.2729,1.31,1.47,NA,NA,1,2,1.26,0.69,1.36,1.54,1.05,2.1,0,0,0
"211",2017,"2017-08-19",1952,"Mexican Primera Division Torneo Apertura","Guadalajara","Puebla",41.05,37.22,0.4672,0.2361,0.2967,1.38,0.89,NA,NA,0,1,0.93,0.38,0.82,0.76,0,0.84,0,0,0
"212",2017,"2017-08-20",1952,"Mexican Primera Division Torneo Apertura","Toluca","Necaxa",43.62,38.16,0.4751,0.2264,0.2985,1.37,0.85,NA,NA,0,0,0.57,0.97,1.09,1.66,0,0,0,0,0
"213",2017,"2017-08-22",1952,"Mexican Primera Division Torneo Apertura","Pachuca","Veracruz",44.99,36.36,0.5142,0.208,0.2778,1.54,0.88,NA,NA,4,1,2.28,0.65,1.71,1.3,4.14,1.05,0,0,0
"214",2017,"2017-08-22",1952,"Mexican Primera Division Torneo Apertura","Atlas","Lobos de la BUAP",42.22,33.4,0.5334,0.2103,0.2562,1.74,1,NA,NA,1,1,0.67,2.42,0.81,2.05,1.05,0.84,0,0,0
"215",2017,"2017-08-22",1952,"Mexican Primera Division Torneo Apertura","Querétaro","Tijuana",38.74,38.61,0.4243,0.2779,0.2978,1.33,1.02,NA,NA,1,3,0.73,1.8,0.96,1.05,1.05,2.48,0,0,0
"216",2017,"2017-08-22",1952,"Mexican Primera Division Torneo Apertura","Pumas Unam","Morelia",38.92,37.73,0.4367,0.2709,0.2923,1.38,1.02,NA,NA,1,2,0.86,0.74,1.32,0.87,1.05,2.1,0,0,0
"217",2017,"2017-08-23",1952,"Mexican Primera Division Torneo Apertura","Club América","Tigres UANL",46.05,54.42,0.3411,0.3593,0.2996,1.17,1.21,NA,NA,2,2,2.11,1.77,1.18,1.18,2.1,2.1,0,0,0
"218",2017,"2017-08-23",1952,"Mexican Primera Division Torneo Apertura","Puebla","León",38.04,42.37,0.3931,0.3234,0.2835,1.38,1.23,NA,NA,0,1,1.73,1.06,1.27,1.15,0,1.05,0,0,0
"219",2017,"2017-08-23",1952,"Mexican Primera Division Torneo Apertura","Santos Laguna","Guadalajara",42.83,40,0.4484,0.2676,0.284,1.45,1.06,NA,NA,1,1,2.65,1.23,2.55,0.67,1.05,1.05,0,0,0
"220",2017,"2017-08-23",1952,"Mexican Primera Division Torneo Apertura","Monterrey","Toluca",53.21,42.58,0.5336,0.1956,0.2708,1.6,0.86,NA,NA,4,1,2.78,0.75,1.75,0.9,3.11,1.05,0,0,0
"221",2017,"2017-08-23",1952,"Mexican Primera Division Torneo Apertura","Necaxa","Cruz Azul",38.9,46.31,0.3492,0.3255,0.3252,1.06,1.01,NA,NA,1,1,0.69,1.42,0.9,0.99,1.05,1.05,0,0,0
"222",2017,"2017-08-25",1952,"Mexican Primera Division Torneo Apertura","Tijuana","Pachuca",40.4,46.65,0.3722,0.3362,0.2916,1.29,1.21,NA,NA,2,1,1.61,0.21,1.08,0.63,1.68,1.05,0,0,0
"223",2017,"2017-08-26",1952,"Mexican Primera Division Torneo Apertura","Cruz Azul","Monterrey",46.64,54.73,0.3565,0.3479,0.2956,1.23,1.21,NA,NA,1,1,0.31,2.18,0.39,1.13,1.05,1.05,0,0,0
"224",2017,"2017-08-26",1952,"Mexican Primera Division Torneo Apertura","Tigres UANL","Lobos de la BUAP",54.35,34.91,0.6428,0.1338,0.2233,1.98,0.77,NA,NA,3,2,1.36,1.94,2.26,0.55,2.1,2.1,0,0,0
"225",2017,"2017-08-26",1952,"Mexican Primera Division Torneo Apertura","León","Santos Laguna",42.89,43.37,0.4346,0.3042,0.2612,1.64,1.33,NA,NA,1,2,1.11,0.96,1.6,1.4,1.05,1.68,0,0,0
"226",2017,"2017-08-26",1952,"Mexican Primera Division Torneo Apertura","Morelia","Club América",38.58,46.52,0.353,0.3515,0.2955,1.22,1.22,NA,NA,2,0,1.66,2.5,0.36,1.24,1.58,0,0,0,0
"227",2017,"2017-08-26",1952,"Mexican Primera Division Torneo Apertura","Necaxa","Atlas",38.56,40.65,0.4069,0.2812,0.3119,1.22,0.96,NA,NA,2,1,1.3,0.7,0.95,0.6,2.1,1.05,0,0,0
"228",2017,"2017-08-26",1952,"Mexican Primera Division Torneo Apertura","Guadalajara","Querétaro",39.55,37.06,0.457,0.2477,0.2953,1.38,0.94,NA,NA,0,0,0.48,1,0.77,1.02,0,0,0,0,0
"229",2017,"2017-08-27",1952,"Mexican Primera Division Torneo Apertura","Toluca","Puebla",41.45,37.41,0.4657,0.2406,0.2937,1.4,0.92,NA,NA,2,1,1.86,0.98,1.66,0.9,2.1,1.05,0,0,0
"230",2017,"2017-08-27",1952,"Mexican Primera Division Torneo Apertura","Veracruz","Pumas Unam",35.11,38.07,0.3997,0.3092,0.2911,1.34,1.14,NA,NA,1,0,1.51,1.16,1.56,1.38,0.84,0,0,0,0
"231",2017,"2017-09-08",1952,"Mexican Primera Division Torneo Apertura","Puebla","Cruz Azul",36.96,45.73,0.3345,0.3534,0.312,1.09,1.13,NA,NA,0,0,0.34,0.57,0.48,0.61,0,0,0,0,0
