first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,season,now_cost,element_type
Sebastian,Prödl,0,0,1,13,0,0,0,0,0,2,0,0,0,0,0.1,18/19,42,NA
José,Holebas,3,7,93,2392,41,598.2,642.4,164,10,437,140.6,5,1,12,7.9,18/19,48,NA
Miguel,Britos,0,0,3,184,5,0.3,28.4,0,0,22,2.9,0,0,0,0,18/19,43,NA
Christian,Kabasele,0,0,36,1584,29,24,355.2,189,1,212,56.7,3,1,2,0.3,18/19,44,NA
Daryl,Janmaat,0,2,50,1520,22,212.2,346.2,118,6,274,67.8,3,0,3,0.4,18/19,49,NA
Adrian,Mariappa,0,0,57,1924,32,61.9,404.6,79,2,334,54.5,5,0,3,0.6,18/19,42,NA
Francisco,Femenía Far,1,1,66,2043,40,252.9,420.2,87,6,412,76,4,0,1,1.2,18/19,42,NA
Marvin,Zeegelaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/19,42,NA
Marc,Navarro,0,0,2,84,3,5.3,16,2,0,12,2.3,0,0,0,0,18/19,42,NA
Adam,Masina,0,1,26,1002,20,70.8,201,27,1,165,30.1,2,0,5,0.1,18/19,43,NA
Nathaniel,Chalobah,0,0,10,265,7,20.2,35.6,31,0,42,8.8,0,0,2,0.1,18/19,44,NA
Tom,Cleverley,1,0,25,470,7,33.4,97.4,40,2,87,17.2,3,0,2,0,18/19,50,NA
Etienne,Capoue,1,3,79,2944,48,219.2,656.6,152,8,496,102.8,8,1,14,0.5,18/19,48,NA
Abdoulaye,Doucouré,5,7,124,3061,56,544.1,735.6,709,14,550,198.9,5,0,7,2.8,18/19,58,NA
Roberto,Pereyra,6,4,122,2817,53,512.7,458.4,744,13,432,171.8,6,0,3,8,18/19,59,NA
Will,Hughes,2,4,87,2419,39,416,429.2,451,5,320,129.6,7,0,5,0.7,18/19,49,NA
Gerard,Deulofeu,10,5,133,2064,29,455.6,549.2,856,10,344,185.6,9,0,3,7.2,18/19,57,NA
Andre,Gray,7,2,83,1352,23,183.9,331.8,620,10,254,112.8,4,0,2,1.9,18/19,59,NA
Troy,Deeney,9,5,116,2542,44,549.5,607.4,1019,13,411,216.9,5,1,4,3.7,18/19,58,NA
Stefano,Okaka,0,0,1,22,1,24.7,3.2,26,0,-1,5.2,0,0,1,0.1,18/19,50,NA
Jerome,Sinclair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,18/19,44,NA
Ben,Foster,0,0,129,3420,59,50,988,1,11,703,104.1,7,0,1,8.5,18/19,46,NA
Ken,Sema,1,2,37,747,9,112.7,128.6,169,1,91,40.8,3,0,1,0.1,18/19,46,NA
Domingos,Quina,1,0,17,334,5,40.2,69,22,2,68,13.1,0,0,0,0.1,18/19,44,NA
Isaac,Success Ajayi,1,1,42,1033,21,274.5,148.6,394,0,125,81.4,2,0,4,2.4,18/19,45,NA
Ben,Wilmot,0,0,1,26,2,0.3,7.2,0,0,8,0.8,0,0,0,0.1,18/19,40,NA
Adalberto,Peñaranda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/19,50,NA
Adrián,San Miguel del Castillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,18/19,42,NA
Lukasz,Fabianski,0,0,143,3420,55,20,1136,0,15,742,115.5,7,0,0,14.3,18/19,47,NA
Winston,Reid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/19,44,NA
Aaron,Cresswell,0,1,34,1588,26,290.9,318.2,113,0,257,72.3,1,0,1,0.5,18/19,50,NA
Angelo,Ogbonna,1,1,48,1871,36,54.2,462.4,168,2,314,68.5,2,0,2,0.8,18/19,42,NA
Sam,Byram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/19,45,NA
Pablo,Zabaleta,0,1,56,2089,35,163.2,447.4,106,4,350,71.8,4,0,4,1.7,18/19,43,NA
Declan,Rice,2,0,92,3003,47,174.2,584.4,213,9,586,97.1,6,0,4,4.2,18/19,44,NA
Reece,Oxford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,18/19,42,NA
Ryan,Fredericks,1,0,38,1084,16,77.2,254.8,85,4,169,42,3,0,5,0.3,18/19,45,NA
Issa,Diop,1,0,87,2970,43,52.3,733,162,6,561,94.8,7,0,4,1.4,18/19,42,NA
Arthur,Masuaku,0,2,49,1757,29,212,434.4,55,0,311,70.3,4,0,2,1.5,18/19,42,NA
Mark,Noble,5,5,99,2289,31,359.8,521.4,196,5,454,107.6,7,1,6,0.5,18/19,48,NA
Pedro,Obiang,0,2,43,1116,21,105.9,219.2,112,1,188,43.6,2,0,0,0.8,18/19,42,NA
Manuel,Lanzini,1,2,31,685,12,118.2,141,165,3,148,42.4,2,0,2,0.1,18/19,64,NA
Michail,Antonio,6,8,118,2093,30,346.2,482,852,6,305,167,7,0,3,1.2,18/19,68,NA
Edimilson,Fernandes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,18/19,45,NA
Marko,Arnautovic,10,5,117,1988,34,500.6,551.6,946,15,405,199.2,4,0,3,6.7,18/19,67,NA
Andy,Carroll,0,0,12,454,7,51.4,41.8,169,0,10,25.8,0,0,2,0.1,18/19,54,NA
Javier,Hernández Balcázar,7,4,86,1326,20,112,301,528,10,276,93.4,6,0,2,1.5,18/19,61,NA
Jordan,Hugill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/19,50,NA
Jack,Wilshere,0,2,17,388,10,74,72,17,0,90,16.3,1,0,2,0.8,18/19,48,NA
Andriy,Yarmolenko,2,1,27,456,6,84.6,86,122,2,88,29.1,1,0,2,0.5,18/19,67,NA
Fabián,Balbuena,1,0,61,2013,32,40.9,534.6,201,3,375,77.8,5,0,2,0.3,18/19,42,NA
Felipe Anderson,Pereira Gomes,9,6,155,3045,49,1042.4,882.2,799,18,619,272.2,7,0,3,8.2,18/19,68,NA
Robert,Snodgrass,2,5,85,2215,33,976,460.8,380,9,364,181.5,5,0,10,0.9,18/19,50,NA
Lucas,Pérez,3,0,33,465,13,110.5,136.8,131,5,127,37.7,0,0,0,0.1,18/19,62,NA
Carlos,Sánchez,0,0,9,240,4,28.8,24.6,24,0,44,7.8,0,0,0,0.1,18/19,43,NA
Grady,Diangana,0,1,25,600,13,174.5,115,175,0,86,46.2,2,0,0,0,18/19,45,NA
Joe,Powell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/19,45,NA
Conor,Coventry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/19,45,NA
Alexandre Nascimento,Costa Silva,0,0,1,17,0,10.3,2,36,0,3,4.8,0,0,0,0.2,18/19,45,NA
Samir,Nasri,0,2,14,243,2,86.6,49.8,28,0,61,16.4,1,0,0,0.2,18/19,49,NA
Ben,Johnson,0,0,2,62,1,0.4,7.8,0,0,6,0.8,0,0,0,0,18/19,40,NA
Nathan,Holland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18/19,40,NA
John,Ruddy,0,0,7,90,0,0,26.6,0,0,25,2.7,1,0,0,0.2,18/19,42,NA
Will,Norris,0,0,1,1,0,0,0,0,0,3,0,0,0,0,2.3,18/19,39,NA
Willy,Boly,4,0,120,3168,43,146.9,954.2,279,10,635,137.7,8,1,2,6.1,18/19,47,NA
Barry,Douglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/19,50,NA
Matt,Doherty,4,7,144,3141,41,547.4,758.8,711,12,596,201.6,8,0,5,21.9,18/19,53,NA
Romain,Saïss,2,0,47,1142,17,70.9,363.6,129,5,248,56.2,3,0,7,0.4,18/19,42,NA
Ryan,Bennett,1,0,89,3060,38,129.7,566.4,172,1,467,86.9,9,0,12,8,18/19,41,NA
Danny,Batth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,18/19,40,NA
Roderick Jefferson,Gonçalves Miranda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/19,40,NA
Conor,Coady,0,0,94,3420,46,26.2,593.2,0,6,585,61.8,9,0,5,0.9,18/19,45,NA
Rúben Gonçalo,Silva Nascimento Vinagre,0,0,24,703,9,113.7,117,69,0,118,30,1,0,1,0.1,18/19,43,NA
Diogo,Jota,9,8,139,2352,29,402.5,559.6,888,13,386,185,10,0,11,8.5,18/19,63,NA
Rúben Diogo,da Silva Neves,4,3,104,3006,43,365.9,698.2,402,7,483,146.8,8,0,8,10.4,18/19,49,NA
Ivan,Cavaleiro,3,1,48,677,11,313.6,198,156,3,156,66,1,0,1,0.1,18/19,52,NA
Hélder,Costa,1,2,52,1333,19,264,162.8,280,0,136,70.9,5,0,3,0.4,18/19,46,NA
Bright,Enobakhare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,18/19,43,NA
Raúl,Jiménez,13,10,181,3112,40,648.5,788.8,1428,31,602,285.4,12,0,4,33.4,18/19,69,NA
Bonatini Lohner Maia,Bonatini,0,1,10,130,0,30.9,24.6,90,0,19,13.6,0,0,0,0.3,18/19,46,NA
Morgan,Gibbs-White,0,1,37,645,12,181.1,73.2,72,0,113,32.5,4,0,1,0.5,18/19,43,NA
Rafa,Mir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/19,45,NA
Rui Pedro,dos Santos Patrício,0,0,118,3330,46,0,695,0,4,581,69.1,8,0,0,8,18/19,45,NA
João Filipe Iria,Santos Moutinho,1,8,119,3030,39,1245.8,812.6,102,13,628,216.4,9,0,4,5.1,18/19,51,NA
Jonathan,Castro Otto,1,3,103,2772,39,447.3,523.4,361,9,488,133.3,8,0,6,3.6,18/19,43,NA
Adama,Traoré,1,1,44,884,13,271.3,223.4,265,2,182,75.8,1,0,1,0.3,18/19,51,NA
Leander,Dendoncker,2,0,48,1465,21,126.6,334.8,288,1,209,75.1,3,0,1,0.6,18/19,43,NA
Kortney,Hause,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,18/19,40,NA
Ryan John,Giles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/19,45,NA
Max,Kilman,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,18/19,40,NA
Cameron,John,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,18/19,40,NA
Shkodran,Mustafi,0,2,43,1205,17,45.5,277.2,155,2,242,47.9,4,0,2,0.4,19/20,51,NA
Héctor,Bellerín,1,0,44,1156,18,76.9,187.8,103,4,204,37,4,0,2,1,19/20,52,NA
Sead,Kolasinac,0,2,55,1694,26,182.5,269.6,81,1,331,53,4,0,4,0.5,19/20,52,NA
Ainsley,Maitland-Niles,0,2,41,1382,22,182,301.8,58,3,244,53.6,3,1,4,2.2,19/20,45,NA
Sokratis,Papastathopoulos,2,0,57,1696,25,36.8,436.2,110,5,305,58.5,4,0,6,1.3,19/20,48,NA
Nacho,Monreal,0,0,10,270,4,40.8,47.2,12,1,54,10,1,0,0,0.2,19/20,50,NA
Laurent,Koscielny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,19/20,50,NA
Konstantinos,Mavropanos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/20,43,NA
Carl,Jenkinson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/20,45,NA
Rob,Holding,0,0,16,580,9,4.8,133.6,19,2,96,15.8,1,0,1,0.2,19/20,44,NA
Pierre-Emerick,Aubameyang,22,5,205,3136,44,479.6,1006,1369,37,807,285.2,10,1,3,22.4,19/20,109,NA
Alexandre,Lacazette,10,7,118,1867,25,337.7,536.4,861,16,387,173.8,5,0,8,2.4,19/20,92,NA
Edward,Nketiah,2,0,25,628,9,67,90.4,210,1,66,36.4,3,1,0,1.6,19/20,43,NA
Bernd,Leno,0,0,114,2649,39,0,843.2,0,10,591,84.1,7,0,2,4.2,19/20,48,NA
Mesut,Özil,1,3,53,1439,20,582.9,223.6,190,1,256,99.8,5,0,1,1.1,19/20,69,NA
Henrikh,Mkhitaryan,0,0,4,110,0,33.9,5.4,46,0,3,8.6,1,0,1,0.7,19/20,67,NA
Granit,Xhaka,1,2,73,2586,31,298.5,486.2,110,2,408,89.9,10,0,10,0.8,19/20,51,NA
Lucas,Torreira,1,1,46,1501,23,207.1,281.8,207,0,247,69.7,3,0,7,1,19/20,47,NA
Mohamed,Elneny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19/20,42,NA
Matteo,Guendouzi,0,2,48,1744,31,235.1,333.6,146,2,272,71.6,3,0,6,7.1,19/20,41,NA
David,Luiz Moreira Marinho,2,1,94,2809,42,106.7,701.6,211,10,494,102.1,8,2,5,5.1,19/20,57,NA
Emiliano,Martínez,0,0,33,770,9,0,256.8,0,1,169,25.8,3,0,2,3.8,19/20,44,NA
Calum,Chambers,1,1,42,1102,15,113.5,272,203,5,197,58.7,3,0,5,0.6,19/20,43,NA
Daniel,Ceballos Fernández,0,2,57,1687,21,439.9,346.4,130,3,310,91.7,7,0,1,3,19/20,52,NA
Cédric,Soares,1,1,61,1553,20,218.9,349,118,3,286,68.7,4,0,1,0.4,19/20,48,NA
Nicolas,Pépé,5,6,106,2004,30,639.4,500.2,624,9,353,176.5,5,0,4,3,19/20,89,NA
Reiss,Nelson,1,1,30,622,7,148.3,110.4,185,0,105,44.4,2,0,1,0.1,19/20,53,NA
Joseph,Willock,1,1,41,838,16,165.9,176.8,212,0,150,55.2,1,0,2,0.2,19/20,47,NA
Gabriel Teodoro,Martinelli Silva,3,1,39,656,9,36.6,162.8,226,5,129,42.5,2,0,1,1.8,19/20,42,NA
Kieran,Tierney,1,2,42,986,16,121.1,201.8,73,4,213,39.8,2,0,2,1.1,19/20,53,NA
Bukayo,Saka,1,6,71,1746,18,322.5,327.2,248,4,259,89.8,7,0,6,5.7,19/20,47,NA
Emile,Smith Rowe,0,0,4,96,0,6.3,9.8,0,0,13,1.6,1,0,0,0,19/20,43,NA
Tyreece,John-Jules,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/20,44,NA
Pablo,Marí,0,0,8,113,0,1.7,27.8,0,1,31,3,1,0,0,0,19/20,44,NA
Zech,Medley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/20,40,NA
Matt,Macey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/20,40,NA
Matthew,Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/20,40,NA
Ahmed,El Mohamady,1,1,39,1024,28,324.1,254.6,67,7,224,64.6,2,0,1,1,19/20,41,NA
James,Chester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/20,42,NA
Neil,Taylor,0,0,22,1088,25,79.7,157.6,29,0,163,26.7,2,0,2,0.2,19/20,42,NA
Kortney,Hause,1,0,34,1544,34,33,352.8,248,0,204,63.4,2,0,3,0.1,19/20,44,NA
Jonathan,Kodjia,0,0,5,111,6,12.2,3.4,24,0,14,3.8,0,0,1,0.1,19/20,54,NA
Ørjan,Nyland,0,0,15,537,12,0,101.2,0,0,90,10.2,1,0,0,0.4,19/20,43,NA
Conor,Hourihane,3,5,83,1526,29,551.8,384.8,317,9,328,125.3,6,0,4,0.2,19/20,57,NA
Jack,Grealish,8,7,149,3233,63,1209.2,826.6,837,19,601,287,7,0,8,14.4,19/20,59,NA
Anwar,El Ghazi,4,5,93,2046,48,482.2,383.2,655,0,281,152,5,0,3,0.7,19/20,52,NA
John,McGinn,3,3,84,2312,41,503.3,458.6,499,4,321,145.9,6,0,3,2.6,19/20,52,NA
Andre,Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/20,48,NA
Birkir,Bjarnason,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/20,45,NA
Keinan,Davis,0,1,25,534,7,71.7,27.8,212,0,43,29.9,1,0,0,0.3,19/20,42,NA
Henri,Lansbury,0,0,12,190,6,27.2,13.4,13,0,37,5.5,0,0,0,0.3,19/20,44,NA
José Ignacio,Peleteiro Romallo,0,1,17,329,5,56.9,47,73,0,48,17.3,2,0,0,0.2,19/20,57,NA
Tom,Heaton,0,0,59,1794,35,0.3,507.4,0,3,346,50.7,4,0,0,2.1,19/20,43,NA
Daniel,Drinkwater,0,0,6,317,11,21.2,18.6,8,0,32,4.7,0,0,1,0.5,19/20,44,NA
Matt,Targett,1,3,80,2291,40,432.9,503.8,130,10,433,106.9,5,0,4,1.1,19/20,43,NA
Wesley,Moraes,5,1,67,1782,31,169.8,296.2,632,7,180,108.3,6,0,3,0.8,19/20,54,NA
Jed,Steer,0,0,1,7,0,0,0,0,0,3,0,0,0,0,0.1,19/20,43,NA
Tyrone,Mings,2,2,90,2902,53,87.3,758,119,9,537,96.6,6,0,7,3.3,19/20,44,NA
Ezri,Konsa Ngoyo,1,2,65,2038,39,151.8,400.6,173,4,335,72.8,5,0,3,0.2,19/20,43,NA
Bjorn,Engels,1,0,42,1446,32,31.9,329.6,81,4,252,44.5,3,0,1,0.4,19/20,43,NA
Frédéric,Guilbert,0,2,62,2038,36,241.5,451.2,77,4,342,77.2,6,0,7,0.4,19/20,43,NA
Mahmoud Ahmed,Ibrahim Hassan,6,2,98,1936,29,303.7,422.4,741,7,270,145.7,6,1,2,1.8,19/20,52,NA
Douglas Luiz,Soares de Paulo,3,2,90,2604,51,293.2,508.6,377,5,411,118,8,0,8,3.7,19/20,43,NA
Lovre,Kalinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,19/20,42,NA
Marvelous,Nakamba,0,0,43,1826,37,162.9,292.2,24,0,273,47.9,1,0,5,0.6,19/20,44,NA
Indiana,Vassilev,0,0,4,47,1,1.6,1.2,7,0,8,0.9,0,0,0,0,19/20,45,NA
José,Reina,0,0,41,1080,20,10,289.4,0,4,203,30,2,0,1,1.1,19/20,42,NA
Mbwana,Samatta,1,0,29,940,18,131.5,67.6,245,2,74,44.2,4,0,1,0.2,19/20,51,NA
Borja,González Tomás,0,0,2,16,2,1.7,0.2,2,0,5,0.4,0,0,0,0,19/20,53,NA
Kaine,Hayden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/20,45,NA
Steve,Cook,1,0,52,2427,48,51.5,557.2,159,5,362,77.2,3,1,6,0.2,19/20,50,NA
Nathan,Aké,2,2,79,2503,46,92.7,691.2,326,6,499,111,4,0,2,6,19/20,48,NA
Charlie,Daniels,0,0,3,126,2,29.6,22.4,0,0,18,5.2,0,0,0,0.1,19/20,42,NA
Chris,Mepham,1,0,27,911,19,20.8,276.8,138,2,165,43.7,1,0,1,0.6,19/20,43,NA
Simon,Francis,0,0,16,964,21,64.4,263.8,72,1,161,40.2,1,1,3,0,19/20,43,NA
Adam,Smith,0,1,49,2055,40,183,309.6,97,3,309,58.8,4,0,7,0.4,19/20,43,NA
Lloyd,Kelly,0,0,11,638,15,28.4,73.4,20,0,85,12.2,1,0,2,0.1,19/20,44,NA
Diego,Rico,0,5,84,2333,38,558.9,596.6,96,10,463,125.5,6,0,6,7.3,19/20,42,NA
Jack,Simpson,0,0,4,238,6,12.7,33.6,18,0,33,6.4,0,0,0,7.8,19/20,39,NA
Callum,Wilson,8,6,116,2906,53,391.1,397.4,848,8,321,162.6,4,0,9,4.2,19/20,74,NA
Joshua,King,6,5,99,2010,37,412.7,435.8,506,11,313,135.1,4,0,0,3.3,19/20,61,NA
Dominic,Solanke,3,2,69,1637,39,202.5,223.2,569,3,177,99.4,1,0,1,0.4,19/20,51,NA
Sam,Surridge,0,0,4,25,2,10.6,3.4,24,0,3,3.4,0,0,0,0.6,19/20,43,NA
Asmir,Begovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,19/20,42,NA
Artur,Boruc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,19/20,42,NA
Mark,Travers,0,0,1,90,3,0,15.2,0,0,9,1.5,0,0,0,0.1,19/20,42,NA
Ryan,Fraser,1,5,73,2061,34,627.1,355.6,440,2,305,141.9,4,0,2,2.4,19/20,68,NA
David,Brooks,1,0,21,505,12,100.8,82.2,71,1,73,25.4,1,0,1,0.1,19/20,61,NA
Junior,Stanislas,3,1,42,706,17,185.4,179,241,2,155,60.7,1,0,1,0.1,19/20,58,NA
Jordon,Ibe,0,0,2,48,1,5.4,6.8,0,0,10,1.2,0,0,0,0.1,19/20,46,NA
Lewis,Cook,0,1,40,1340,30,183.1,187.8,68,0,183,43.8,2,0,5,0,19/20,50,NA
Andrew,Surman,0,0,6,234,6,25.5,23.6,8,0,28,5.6,0,0,1,0,19/20,47,NA
Dan,Gosling,3,1,54,1254,23,151.9,316.4,259,1,186,72.6,2,0,3,0.1,19/20,48,NA
Jefferson,Lerma,1,2,65,2702,49,189.4,439,169,2,376,79.4,4,1,11,0.1,19/20,48,NA
Jack,Stacey,0,2,39,1547,27,147.2,308.8,86,4,241,54.3,1,0,2,0.1,19/20,43,NA
Philip,Billing,1,1,68,2526,41,239.8,545.4,342,5,347,112.9,5,0,8,0.2,19/20,49,NA
Arnaut,Danjuma Groeneveld,0,1,24,625,12,82.6,60.6,139,0,60,27.9,2,0,0,0,19/20,58,NA
Aaron,Ramsdale,0,1,126,3330,62,24,973.8,0,13,680,99.7,5,0,0,3.2,19/20,44,NA
Harry,Wilson,7,1,91,1637,32,242.1,377.4,667,7,295,128.5,2,0,2,1.5,19/20,57,NA
Christian,Saydee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/20,45,NA
Gavin,Kilkenny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/20,45,NA
Mihai-Alexandru,Dobre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/20,44,NA
Shane,Duffy,1,0,44,1232,18,29.8,288,100,1,227,41.8,3,0,2,0.8,19/20,48,NA
Martín,Montoya,0,1,62,1892,32,338,337.4,177,3,313,85.5,6,0,5,0.5,19/20,43,NA
Bernardo,Fernandes da Silva Junior,0,0,21,675,17,72.6,154,92,3,121,31.9,1,0,1,0.1,19/20,43,NA
Leon,Balogun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/20,43,NA
Gaëtan,Bong,0,0,3,57,3,27.9,16,6,0,15,5,0,0,0,0.1,19/20,42,NA
Lewis,Dunk,3,3,128,3230,50,171.8,825.6,469,17,674,146.8,9,0,9,12.5,19/20,48,NA
Matthew,Clarke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/20,43,NA
Glenn,Murray,1,1,36,785,10,57.1,74,249,0,74,37.7,2,0,0,0.7,19/20,54,NA
Jürgen,Locadia,0,0,3,85,1,1.3,3.2,30,0,5,3.3,1,0,0,0.1,19/20,52,NA
Florin,Andone,1,0,5,71,2,11.3,45,21,1,20,7.6,0,1,0,0.3,19/20,47,NA
Mathew,Ryan,0,0,135,3420,54,0,1000,0,14,754,100.1,9,0,0,11.5,19/20,47,NA
David,Button,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,19/20,39,NA
Pascal,Groß,2,5,76,1791,32,908.5,388.2,323,7,326,161.6,3,0,4,0.4,19/20,62,NA
Alireza,Jahanbakhsh,2,1,28,305,4,62.5,90.6,106,2,90,25.9,1,0,0,0.1,19/20,58,NA
José Heriberto,Izquierdo Mena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/20,54,NA
Anthony,Knockaert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/20,53,NA
Yves,Bissouma,1,0,39,1253,18,110.6,238.8,101,0,207,45.1,4,0,4,0,19/20,50,NA
Davy,Pröpper,1,2,78,2826,46,434.1,522.2,271,2,441,122.5,6,0,4,0.3,19/20,48,NA
Solomon,March,0,1,38,1139,15,239.6,189.4,274,3,129,70.4,4,0,2,0.2,19/20,46,NA
Beram,Kayal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,19/20,42,NA
Dale,Stephens,0,1,63,2525,42,292.8,438.6,90,1,406,82.2,6,0,8,1.5,19/20,44,NA
Leandro,Trossard,5,5,104,2004,34,585.4,411.4,540,9,352,153.2,4,0,0,0.5,19/20,58,NA
Dan,Burn,0,0,86,2879,42,311.9,602.8,128,3,480,104.2,9,0,5,0.3,19/20,45,NA
Adam,Webster,3,1,88,2668,44,153.2,696.6,221,7,514,107.3,5,0,4,0.5,19/20,44,NA
Neal,Maupay,10,3,131,2763,36,369.2,518.6,1519,21,361,240.5,8,0,3,1.8,19/20,57,NA
Aaron,Mooy,2,2,80,2079,33,614.9,436.6,291,9,337,134,6,1,1,0.4,19/20,47,NA
Aaron,Connolly,3,3,61,1250,22,91.4,150.6,530,5,146,76,5,0,0,2.7,19/20,42,NA
Tudor,Baluta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,19/20,40,NA
Steven,Alzate,0,0,33,1181,18,214.1,202,205,0,183,62.3,3,0,1,0.1,19/20,44,NA
Ezequiel,Schelotto,0,0,9,357,7,12.7,38.4,65,0,40,11.4,0,0,2,0.6,19/20,39,NA
Tariq,Lamptey,0,1,26,619,8,82.1,91.8,27,0,136,20.2,3,0,2,1.5,19/20,41,NA
Alexis,Mac Allister,0,0,12,348,6,73.8,28.4,66,0,35,16.9,0,0,0,0,19/20,54,NA
Alex,Cochrane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/20,40,NA
Ben,Mee,1,2,110,2880,45,105.8,658.8,362,6,549,112.9,13,0,7,0.9,19/20,49,NA
James,Tarkowski,2,3,143,3420,50,167.1,919.8,410,14,690,149.9,15,0,10,9.3,19/20,55,NA
Matthew,Lowton,0,1,48,1530,31,181.7,294.2,15,1,270,49.2,6,0,2,0.3,19/20,42,NA
Phil,Bardsley,0,2,78,1890,19,164,350.6,109,6,358,62.5,9,0,6,2.1,19/20,44,NA
Charlie,Taylor,0,1,84,1944,18,243,382.6,19,5,375,64.7,10,0,3,2.1,19/20,43,NA
Kevin,Long,0,0,21,562,5,1.3,104.8,24,0,93,13,2,0,0,0.3,19/20,43,NA
Ben,Gibson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,19/20,39,NA
Ashley,Barnes,6,0,61,1350,21,85.1,226.2,474,6,161,75.9,8,0,4,2.1,19/20,61,NA
Chris,Wood,14,1,136,2436,33,299.6,552.2,1070,21,384,190.8,11,0,1,2.4,19/20,62,NA
Matej,Vydra,2,1,39,807,7,113.3,144.2,273,3,112,53.3,5,0,0,0.1,19/20,51,NA
Nick,Pope,0,0,170,3420,50,30.3,900,2,23,789,93.1,15,0,1,23.1,19/20,52,NA
Joe,Hart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19/20,42,NA
Johann Berg,Gudmundsson,1,1,30,617,7,215.4,118.6,108,1,98,44.1,3,0,0,0.4,19/20,59,NA
Dwight,McNeil,2,7,123,3339,48,931.4,644.2,430,6,529,200.6,16,0,5,1,19/20,60,NA
Robbie,Brady,1,2,32,445,10,102.1,118.6,128,0,112,34.9,1,0,1,0,19/20,55,NA
Steven,Defour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/20,55,NA
Jeff,Hendrick,2,2,67,1930,30,213.7,269.8,282,4,197,76.5,10,0,8,0.1,19/20,54,NA
Ashley,Westwood,2,7,118,3150,39,814.2,596.8,135,11,567,154.7,15,0,9,0.8,19/20,55,NA
Jack,Cork,0,0,70,2614,41,198.2,313.2,311,0,301,82.4,12,0,1,0.2,19/20,49,NA
Aaron,Lennon,0,0,15,485,15,37.8,45,12,0,51,9.6,0,0,4,0.1,19/20,46,NA
Erik,Pieters,0,5,77,1876,35,273.8,355.4,90,10,359,71.6,6,0,2,6.7,19/20,43,NA
Jay,Rodriguez,8,2,100,2002,34,135,431.4,827,9,282,137.8,7,0,1,1,19/20,57,NA
Bailey,Peacock-Farrell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,19/20,43,NA
